opt_ID,opt_name_data,opt_desc_data,opt_name_size,opt_desc_size,client_class,id_client,segment,duration,opt_class,sales_capture,count_aai,pricing_struct,business_entity,client_location,competition_type,alliances,quarter,mergers,stage,win_prob,total_current_rev,aai_label
11025109,Data,Data,6,9,Très haute,2,E,Moins de 100,Faible,nicolas.d,0,type B,D,France,Competitive,other,FY20Q1,other,3B,90,374,0
11040320,,,7,15,Très haute,2,E,Moins de 100,Faible,colette.w,0,type B,B,France,Sole Sourced,other,FY20Q1,other,3B,100,2,0
11068490,,,6,24,Très haute,2,E,Moins de 100,Faible,denis.d,0,type A,F,France,Sole Sourced,data_all,FY20Q2,other,3B,100,150,0
11090706,,,7,40,Très haute,2,E,Moins de 100,Faible,alphonse.h,5,type B,D,France,Sole Sourced,other,FY20Q2,data_acq,3B,100,78,0
11075623,,,7,6,Très haute,2,E,Moins de 100,Faible,alphonse.h,5,type B,D,France,Competitive,other,FY20Q1,data_acq,3B,100,32,0
11087172,,,7,41,Très haute,2,E,Moins de 100,Faible,alphonse.h,5,type B,E,France,Competitive,other,FY20Q2,data_acq,0A,25,1114,1
11063496,,,7,4,Très haute,2,E,Moins de 100,Faible,charles.s,0,type B,D,France,Sole Sourced,other,FY20Q2,other,3B,80,0,0
11016552,,,6,41,Très haute,2,E,Moins de 100,Faible,charles.s,0,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,80,0,0
11078764,,,5,37,Très haute,2,E,Moins de 100,Faible,margaud.m,1,type B,E,France,Competitive,other,FY20Q2,other,3B,50,1092,1
10846791,,,4,40,Haute,3,B,Moins de 100,Très Importante,capucine.b,8,type B,F,France,Competitive,other,FY20Q2,other,2B,30,78914,0
11043703,,Data,4,15,Haute,3,B,Moins de 100,Moyenne,capucine.b,8,type A,B,France,Competitive,non_data_all,FY20Q2,other,2B,1,2204,0
11112728,,,4,19,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,data_all,FY20Q3,other,2B,90,1526,0
11045763,,,5,21,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,1126,0
11055198,,,4,19,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,data_all,FY20Q2,other,3B,100,1084,0
11121356,,,5,19,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,data_all,FY20Q2,other,3B,100,808,0
11121375,,,7,19,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,data_all,FY20Q2,other,3B,100,422,0
10846796,,,4,34,Haute,3,B,Moins de 100,Importante,capucine.b,8,type B,F,France,Competitive,non_data_all,FY20Q4,other,1,10,21758,1
11113782,,,7,13,Haute,3,B,Moins de 100,Importante,capucine.b,8,type A,F,France,Sole Sourced,non_data_all,FY20Q4,other,0A,100,3264,1
11055171,,,3,20,Haute,3,B,Moins de 100,Importante,capucine.b,8,type A,F,France,Sole Sourced,other,FY20Q3,other,0A,70,2858,1
10894322,,,4,13,Haute,3,B,Moins de 100,Moyenne,capucine.b,8,type B,F,France,-,non_data_all,FY20Q3,data_acq,0A,30,2004,1
10894320,,,4,13,Haute,3,B,Moins de 100,Moyenne,capucine.b,8,type B,F,France,-,non_data_all,FY20Q3,data_acq,0A,10,2004,1
11045762,,,6,21,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,1090,1
11055178,,Factory,3,47,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,other,FY20Q2,other,3B,100,826,1
11119035,Data,,5,9,Haute,3,B,Moins de 100,Faible,capucine.b,8,type A,F,France,Sole Sourced,non_data_all,FY20Q3,other,3B,70,566,1
11112751,,,5,19,Haute,3,B,Moins de 100,Moyenne,blank,59,type A,F,France,-,data_all,FY21Q1,other,0A,90,2632,0
10886445,,,7,14,Haute,3,B,Moins de 100,Importante,suzanne.l,2,type B,F,France,Competitive,non_data_all,FY20Q3,other,2B,30,11088,0
11047758,,,4,9,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,other,FY20Q3,other,1,30,544,0
11116064,,,5,3,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,other,FY20Q4,other,1,70,326,0
11038993,,,6,25,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type B,E,France,Sole Sourced,other,FY20Q4,other,1,10,310,0
10801503,,,5,5,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,other,FY20Q2,other,1,10,226,0
10859463,,,7,14,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,non_data_all,FY20Q3,other,1,10,222,0
11038055,,,6,4,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type B,F,France,Competitive,other,FY20Q1,other,1,30,144,0
11042910,,,8,39,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,76,0
11106849,,,7,4,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,other,FY20Q2,other,3B,100,72,0
11128546,,,6,3,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,other,FY20Q3,other,0A,90,36,0
11064082,,,6,3,Haute,3,B,Moins de 100,Faible,suzanne.l,2,type A,F,France,Sole Sourced,other,FY20Q2,other,3B,100,36,0
11042920,,,3,16,Haute,3,B,Moins de 100,Importante,suzanne.l,2,type B,F,France,Sole Sourced,non_data_all,FY20Q4,non_data_acq,0A,10,10878,1
10891911,,,4,46,Haute,3,B,Moins de 100,Faible,renée.m,0,type B,E,France,Competitive,other,FY20Q3,non_data_acq,1,10,1754,0
11127128,,,3,12,Haute,3,B,Moins de 100,Faible,caroline.s,1,type B,E,France,Competitive,other,FY20Q3,other,0A,30,1306,0
11109189,,,6,5,Haute,3,B,Moins de 100,Faible,franck.r,1,type B,E,France,Competitive,other,FY20Q3,other,1,30,544,0
11109193,,,6,1,Haute,3,B,Moins de 100,Faible,franck.r,1,type B,E,France,-,other,FY20Q3,other,0A,30,326,0
11109196,,,7,1,Haute,3,B,Moins de 100,Faible,franck.r,1,type B,E,France,Sole Sourced,other,FY20Q3,other,0A,50,326,0
11109198,,,3,3,Haute,3,B,Moins de 100,Faible,franck.r,1,type B,B,France,Competitive,other,FY20Q3,other,1,30,562,1
11099418,,,6,30,Haute,3,B,Moins de 100,Importante,audrey.g,2,type A,E,France,Competitive,other,FY20Q3,other,2B,30,0,0
10891905,,,4,46,Haute,3,B,Moins de 100,Moyenne,audrey.g,2,type B,D,France,Competitive,other,FY20Q2,non_data_acq,0A,30,7672,1
11046749,,,7,9,Haute,3,B,Moins de 100,Moyenne,simone.t,2,type A,F,France,Sole Sourced,non_data_all,FY20Q2,non_data_acq,3B,100,3114,1
11060276,Analyti,,5,38,Haute,3,B,Moins de 100,Faible,simone.t,2,type A,E,France,Sole Sourced,other,FY20Q2,other,0A,1,668,1
10894311,,,6,12,Haute,3,B,Moins de 100,Moyenne,luc.n,3,type A,F,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,2664,1
11097227,,,5,25,Haute,3,B,Moins de 100,Faible,luc.n,3,type A,F,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,1202,1
10846807,,,3,27,Haute,3,B,Moins de 100,Faible,luc.n,3,type A,F,France,Sole Sourced,other,FY20Q1,other,1,30,1108,1
11112934,,,3,40,Très haute,4,E,Moins de 100,Très Importante,claudine.r,3,type A,F,France,-,other,FY21Q4,other,0A,0,65272,0
10959528,,,4,40,Très haute,4,E,Moins de 100,Très Importante,claudine.r,3,type A,F,France,Competitive,other,FY20Q4,other,1,50,65272,0
11112927,,,3,40,Très haute,4,E,Moins de 100,Importante,claudine.r,3,type A,F,France,-,other,FY21Q4,other,0A,0,32636,0
11015596,,,2,11,Très haute,4,E,Moins de 100,Faible,claudine.r,3,type A,D,France,Competitive,other,FY20Q3,other,3B,100,1642,0
11052746,,,4,11,Très haute,4,E,Moins de 100,Faible,claudine.r,3,type A,D,France,Competitive,other,FY20Q1,other,3B,100,126,0
10946437,,,5,45,Très haute,4,E,Moins de 100,Moyenne,claudine.r,3,type A,D,France,-,non_data_all,FY21Q1,other,0A,10,21758,1
10617848,,,5,45,Très haute,4,E,Moins de 100,Moyenne,claudine.r,3,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,0A,10,10302,1
11066432,,,5,6,Très haute,4,E,Moins de 100,Faible,blank,59,type A,D,Belgium,-,other,FY20Q1,other,0A,0,0,0
11055278,,,3,22,Très haute,4,E,Moins de 100,Faible,camille.r,6,type A,D,Belgium,Sole Sourced,other,FY20Q1,other,3B,100,142,0
11045206,,,4,5,Très haute,4,E,Moins de 100,Moyenne,marc.d,0,type A,D,Belgium,Sole Sourced,non_data_all,FY20Q1,other,3B,100,5876,0
11076953,,,4,5,Très haute,4,E,Moins de 100,Moyenne,marc.d,0,type A,D,Belgium,Sole Sourced,other,FY20Q3,other,1,50,2394,0
11108448,,,5,5,Très haute,4,E,Moins de 100,Faible,marc.d,0,type A,D,Belgium,-,other,FY20Q4,other,0A,40,1578,0
11066433,,,5,6,Très haute,4,E,Moins de 100,Faible,marc.d,0,type B,D,Belgium,Sole Sourced,non_data_all,FY20Q2,other,3B,90,1388,0
10911902,,,3,29,Très haute,4,E,Moins de 100,Faible,élisabeth.l,0,type B,D,France,Competitive,non_data_all,FY20Q3,other,1,15,1754,0
11127210,,,3,11,Très haute,4,E,Moins de 100,Faible,valentine.c,1,type B,D,France,Competitive,other,FY20Q3,other,2B,30,1632,0
11071292,,,4,2,Très haute,4,E,Moins de 100,Faible,valentine.c,1,type B,F,France,Sole Sourced,other,FY20Q3,other,3B,100,484,0
11071289,,,5,2,Très haute,4,E,Moins de 100,Faible,valentine.c,1,type A,F,France,Sole Sourced,other,FY20Q3,other,3B,100,188,0
11093785,,,5,8,Très haute,4,E,Moins de 100,Faible,valentine.c,1,type B,F,France,Sole Sourced,other,FY20Q2,other,3B,100,1074,1
11064937,automat,automat factory automat,5,23,Très haute,4,E,Moins de 100,Moyenne,daisy.d,8,type B,D,France,Sole Sourced,other,FY20Q3,other,0A,10,19582,1
10921863,Automat,automat,4,9,Très haute,4,E,Moins de 100,Moyenne,daisy.d,8,type A,F,France,Competitive,other,FY20Q3,other,3B,50,2176,1
10920465,,,3,13,Très haute,4,E,Moins de 100,Faible,daisy.d,8,type B,D,France,Sole Sourced,other,FY20Q3,other,1,5,1042,1
11095609,,,7,27,Très haute,4,E,Moins de 100,Faible,benjamin.g,0,type B,D,France,Competitive,other,FY20Q2,data_acq,3B,100,16,0
11023456,,analyse Data,3,38,Moyenne,161,E,Moins de 100,Moyenne,claudine.r,3,type B,D,France,Sole Sourced,other,FY20Q4,non_data_acq,1,35,4352,1
11085321,,analyse Data,4,38,Moyenne,161,E,Moins de 100,Faible,blank,59,type B,D,France,-,other,FY20Q3,non_data_acq,0A,0,1088,1
11122366,,,3,3,Moyenne,161,E,Moins de 100,Faible,guy.b,1,type A,F,France,Competitive,non_data_all,FY20Q3,other,1,25,1740,1
11044850,,,4,10,Moyenne,161,E,Moins de 100,Faible,daisy.d,8,type B,D,France,Sole Sourced,other,FY20Q2,other,3B,20,736,0
11044510,,,4,41,Moyenne,161,E,Moins de 100,Faible,daisy.d,8,type B,E,France,Competitive,other,FY20Q1,other,3B,100,208,0
11101114,,,4,27,Moyenne,161,E,Moins de 100,Faible,daisy.d,8,type B,D,France,Sole Sourced,other,FY20Q2,other,3B,100,118,0
11053510,,,3,16,Moyenne,161,E,Moins de 100,Faible,margaux.b,0,type B,D,France,Competitive,other,FY20Q1,non_data_acq,1,30,998,0
11062865,,,2,1,Moyenne,161,E,Moins de 100,Faible,capucine.d,0,type A,D,France,Sole Sourced,other,FY20Q1,other,0A,0,22,0
11024239,,,5,40,Moyenne,161,E,Moins de 100,Moyenne,juliette.l,1,type A,F,France,Sole Sourced,data_all,FY20Q3,other,0A,100,16244,1
11042295,,,4,16,Haute,5,C,Moins de 100,Importante,blank,59,type A,D,Netherlands,-,other,FY21Q2,other,0A,30,62000,0
10943245,,,5,16,Haute,5,C,Moins de 100,Moyenne,blank,59,type A,D,Netherlands,Sole Sourced,other,FY20Q2,other,0A,30,8000,0
11042223,Factory,analyti,5,2,Haute,5,C,Moins de 100,Faible,blank,59,type B,E,Netherlands,-,non_data_all,FY21Q1,other,0A,10,1718,0
11054443,,,3,39,Haute,5,C,Moins de 100,Moyenne,emmanuel.g,3,type A,D,France,Sole Sourced,non_data_all,FY20Q4,other,1,30,3072,0
10935272,Factory,,3,5,Haute,5,C,Moins de 100,Moyenne,emmanuel.g,3,type B,E,Netherlands,Competitive,non_data_all,FY20Q3,other,1,50,2206,0
11025245,,,4,17,Haute,5,C,Moins de 100,Faible,emmanuel.g,3,type B,D,Netherlands,Sole Sourced,other,FY20Q3,other,1,30,1776,0
11040811,Azure,,4,28,Haute,5,C,Moins de 100,Faible,emmanuel.g,3,type A,C,Netherlands,Sole Sourced,non_data_all,FY20Q1,other,3B,100,1952,1
11085467,,,5,41,Haute,5,C,Moins de 100,Importante,marc.g,2,type A,C,Netherlands,Sole Sourced,other,FY20Q3,other,3B,90,3224,1
11116078,,,4,10,Haute,5,C,Moins de 100,Faible,marc.g,2,type A,C,Netherlands,Sole Sourced,other,FY20Q3,other,1,50,816,1
11113660,,,5,10,Très haute,39,A,Moins de 100,Importante,blank,59,type A,F,Belgium,-,data_all,FY21Q4,other,0A,0,8702,0
11101864,,,5,8,Très haute,39,A,Moins de 100,Faible,blank,59,other,D,France,Competitive,data_all,FY20Q3,other,0A,20,544,0
11115376,,,7,5,Très haute,39,A,Moins de 100,Faible,blank,59,type B,E,France,-,non_data_all,FY20Q3,other,0A,70,196,0
11115385,,,7,5,Très haute,39,A,Moins de 100,Faible,blank,59,type B,E,France,-,non_data_all,FY20Q3,other,0A,70,196,0
11127557,,,3,10,Très haute,39,A,Moins de 100,Faible,blank,59,type B,D,France,-,other,FY20Q3,other,0A,0,0,0
10993365,,,3,43,Très haute,39,A,Moins de 100,Faible,adrienne.n,1,type A,F,France,Sole Sourced,other,FY20Q2,other,3B,90,924,0
10993369,,,3,43,Très haute,39,A,Moins de 100,Faible,adrienne.n,1,type A,F,France,-,other,FY20Q4,other,0A,80,800,0
10856420,,automat,5,49,Très haute,39,A,Moins de 100,Moyenne,pierre.p,3,type B,C,France,Sole Sourced,other,FY20Q4,other,1,50,4178,1
10919185,,,5,39,Très haute,39,A,Moins de 100,Importante,guillaume.d,10,type B,F,France,Competitive,data_all,FY20Q1,data_acq,3B,100,34318,1
11050198,,,5,39,Très haute,39,A,Moins de 100,Moyenne,guillaume.d,10,type A,F,France,Sole Sourced,data_all,FY20Q3,other,0A,80,18838,1
11046337,,,6,37,Très haute,39,A,Moins de 100,Importante,guillaume.d,10,type A,F,France,Sole Sourced,data_all,FY20Q1,other,3B,100,7314,1
11048677,,,6,37,Très haute,39,A,Moins de 100,Moyenne,guillaume.d,10,type A,F,France,-,data_all,FY20Q3,other,0A,25,4556,1
11047777,,,6,38,Très haute,39,A,Moins de 100,Moyenne,guillaume.d,10,type A,F,France,Sole Sourced,data_all,FY20Q2,other,3B,100,3644,1
11048672,,,5,37,Très haute,39,A,Moins de 100,Faible,guillaume.d,10,other,F,France,Sole Sourced,data_all,FY20Q3,other,0A,100,1626,1
10991015,,Data analyti,6,18,Très haute,39,A,Moins de 100,Faible,guillaume.d,10,type A,D,France,Sole Sourced,data_all,FY20Q1,other,3B,100,1090,1
11049876,,Data analyti,6,18,Très haute,39,A,Moins de 100,Faible,guillaume.d,10,type A,D,France,-,data_all,FY20Q4,other,0A,90,1022,1
11049870,,Data analyti,6,18,Très haute,39,A,Moins de 100,Faible,guillaume.d,10,type A,D,France,Sole Sourced,data_all,FY20Q2,other,3B,100,684,1
11049875,,Data analyti,6,18,Très haute,39,A,Moins de 100,Faible,guillaume.d,10,type A,D,France,Sole Sourced,data_all,FY20Q3,other,0A,100,606,1
11003661,,,3,10,Très haute,39,A,Moins de 100,Faible,alexandre.d,1,type B,D,France,Sole Sourced,other,FY20Q2,other,1,25,334,0
11003640,,,3,39,Très haute,39,A,Moins de 100,Faible,alexandre.d,1,type B,D,France,Sole Sourced,other,FY20Q2,other,1,50,666,1
10966476,,,4,10,Très haute,39,A,Moins de 100,Importante,michèle.m,3,type A,F,Belgium,Sole Sourced,other,FY21Q1,other,0A,20,13212,0
11040319,,,4,3,Très haute,39,A,Moins de 100,Faible,michèle.m,3,other,E,France,-,other,FY20Q4,other,0A,50,1632,0
11083765,,,5,1,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,F,France,Competitive,other,FY20Q2,other,1,30,1114,0
11073724,,,4,41,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type B,F,France,Competitive,data_all,FY20Q3,other,0A,30,1102,0
11030836,,,4,3,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,D,Belgium,-,other,FY20Q3,other,0A,35,946,0
11058184,,,7,5,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,E,Belgium,Sole Sourced,other,FY20Q1,other,3B,100,750,0
10976799,Hana,,4,41,Très haute,39,A,Moins de 100,Importante,michèle.m,3,type B,F,France,Competitive,data_all,FY20Q1,other,2B,50,674,0
11024227,,,6,10,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,F,Belgium,-,other,FY20Q4,other,0A,80,522,0
10991394,Analyti,,5,5,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type B,E,Belgium,Sole Sourced,other,FY20Q1,other,3B,100,454,0
11023002,,,6,5,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,E,Belgium,Sole Sourced,other,FY20Q1,other,3B,100,386,0
10952725,,,4,37,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,D,Belgium,Competitive,other,FY20Q3,non_data_acq,1,60,326,0
11043196,,,7,3,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,C,France,Sole Sourced,other,FY20Q1,other,3B,100,184,0
11113593,,,4,10,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type A,F,Belgium,-,other,FY21Q1,other,0A,0,0,0
10928501,,,4,37,Très haute,39,A,Moins de 100,Importante,michèle.m,3,type A,D,Belgium,Competitive,other,FY20Q3,non_data_acq,2B,70,0,0
11040330,,,3,3,Très haute,39,A,Moins de 100,Faible,michèle.m,3,other,D,France,-,other,FY20Q4,other,0A,50,1632,1
11040332,,,7,14,Très haute,39,A,Moins de 100,Faible,michèle.m,3,type B,D,Belgium,-,other,FY20Q3,other,0A,50,1088,1
11073612,,,2,39,Très haute,39,A,Moins de 100,Importante,caroline.l,3,other,D,Netherlands,Sole Sourced,data_all,FY20Q3,other,3B,100,7668,0
11110732,,,4,39,Très haute,39,A,Moins de 100,Faible,caroline.l,3,type A,D,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,100,332,0
11110892,,,4,39,Très haute,39,A,Moins de 100,Faible,caroline.l,3,type A,D,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,100,36,0
11043009,,,4,26,Très haute,39,A,Moins de 100,Moyenne,hortense.g,0,type A,D,France,Competitive,other,FY20Q1,non_data_acq,0A,40,3524,0
11058250,,,3,26,Très haute,39,A,Moins de 100,Faible,hortense.g,0,type B,D,France,Competitive,other,FY20Q1,non_data_acq,0A,80,876,0
11028022,,,1,2,Très haute,39,A,Moins de 100,Faible,hortense.g,0,type B,D,France,-,other,FY20Q3,non_data_acq,0A,70,440,0
11070239,,,3,26,Très haute,39,A,Moins de 100,Faible,hortense.g,0,type B,D,France,Competitive,other,FY20Q1,non_data_acq,0A,40,46,0
11070146,,,4,26,Très haute,39,A,Moins de 100,Faible,hortense.g,0,type B,D,France,Competitive,other,FY20Q2,non_data_acq,0A,60,30,0
11049220,,,3,39,Très haute,39,A,Moins de 100,Faible,louis.r,7,type A,D,Netherlands,Sole Sourced,data_all,FY20Q1,other,3B,90,1740,0
11119172,,,3,39,Très haute,39,A,Moins de 100,Faible,louis.r,7,type A,D,Netherlands,Sole Sourced,data_all,FY21Q2,other,0A,25,1476,0
11066788,,,4,3,Très haute,39,A,Moins de 100,Faible,louis.r,7,type A,D,Netherlands,Sole Sourced,other,FY21Q2,other,1,60,1088,0
10991248,,,4,2,Très haute,39,A,Moins de 100,Faible,louis.r,7,type A,D,France,Sole Sourced,non_data_all,FY20Q3,other,1,40,1088,0
11046318,,,6,5,Très haute,39,A,Moins de 100,Faible,louis.r,7,type B,D,Netherlands,Sole Sourced,other,FY20Q1,other,3B,100,206,0
11046312,,,6,5,Très haute,39,A,Moins de 100,Faible,louis.r,7,type B,D,Netherlands,Sole Sourced,other,FY20Q1,other,3B,100,44,0
11097418,,,2,7,Très haute,39,A,Moins de 100,Moyenne,laurent.p,1,type B,D,France,Competitive,non_data_all,FY21Q1,other,0A,10,4352,0
11039073,,,6,38,Très haute,39,A,Moins de 100,Moyenne,laurent.p,1,type A,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,3490,0
10829835,,Analyti,5,20,Très haute,39,A,Moins de 100,Moyenne,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q2,other,3B,100,2882,0
10856839,,,4,11,Très haute,39,A,Moins de 100,Moyenne,laurent.p,1,type B,D,France,Competitive,non_data_all,FY21Q1,other,1,20,2828,0
10830884,,,3,7,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type A,D,France,Sole Sourced,data_all,FY21Q2,other,1,40,1842,0
11016804,,Analyti,5,19,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,other,FY20Q4,other,1,50,1088,0
11084968,,Analyti,5,13,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q2,other,3B,100,924,0
11016806,,,3,12,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,1,20,924,0
11083831,,Analyti,5,19,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q2,other,3B,100,800,0
10993541,Analyti,Analyti,5,25,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q1,other,3B,100,772,0
11016797,,Analyti,5,19,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,other,FY20Q3,other,1,80,762,0
11082211,,,2,3,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,other,FY21Q2,other,1,30,730,0
10898395,,,4,4,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,non_data_all,FY20Q1,other,1,5,666,0
11107683,,,4,4,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,3B,50,652,0
11090532,,,1,7,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q2,other,3B,100,522,0
11093241,,,4,10,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q3,other,1,100,436,0
11082199,,,3,3,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,other,FY21Q2,other,1,50,330,0
10898398,,,4,4,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Competitive,non_data_all,FY20Q1,other,3B,100,284,0
11126905,,,5,43,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type A,D,France,Sole Sourced,non_data_all,FY20Q3,other,1,100,262,0
11067183,,,3,8,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,258,0
11011721,,,2,8,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,other,FY20Q2,other,1,10,220,0
11016791,,,5,11,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,100,202,0
11119885,Analyti,Analyti,5,10,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Sole Sourced,data_all,FY20Q3,other,3B,100,114,0
10898397,,,2,6,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,D,France,Competitive,non_data_all,FY20Q2,other,3B,10,112,0
10994968,,,5,22,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type A,D,France,Sole Sourced,non_data_all,FY20Q1,other,3B,100,88,0
11092501,,,7,15,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,E,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,88,0
11094186,,,5,22,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type A,D,France,Sole Sourced,non_data_all,FY20Q2,other,3B,100,40,0
11084880,,,1,39,Très haute,39,A,Moins de 100,Faible,laurent.p,1,type B,C,France,Sole Sourced,data_all,FY20Q2,data_acq,3B,100,1014,1
10993400,,,4,38,Très haute,39,A,Moins de 100,Moyenne,gilbert.g,5,type B,F,France,Sole Sourced,other,FY20Q2,other,3B,90,3712,0
